,s,seed,method,time,F_score,loss,estimation_error,sparsity
254,7,128,foba_gdt,31.54958357900614,0.8333333333333334,0.011527673341333866,0.744532367351155,5
255,7,128,omp,4.171679221006343,0.8333333333333334,0.011527672410011292,0.7445325263621202,5
256,7,129,foba_gdt,32.14293795899721,0.9230769230769231,0.010822633281350136,0.7522961413489475,6
257,7,129,omp,4.285258470001281,0.9230769230769231,0.010822641663253307,0.7522957171839912,6
258,7,130,foba_gdt,30.304860978008946,0.9230769230769231,0.012378520332276821,0.7395688612422384,6
259,7,130,omp,4.113989853998646,0.8571428571428571,0.012207980267703533,0.7428883287997514,7
260,7,131,foba_gdt,27.7427677950036,0.9230769230769231,0.012596121057868004,0.7386154028836498,6
261,7,131,omp,4.260708900008467,0.8333333333333334,0.012959861196577549,0.7405279588141986,5
262,7,132,foba_gdt,32.41237596400606,0.8333333333333334,0.012756864540278912,0.7491561921216046,5
263,7,132,omp,4.332468603999587,0.8333333333333334,0.01275685615837574,0.7491519523464137,5
264,7,133,foba_gdt,32.32946136999817,0.6086956521739131,0.011047952808439732,0.7589846401574561,16
265,7,133,omp,4.4179692739999155,0.7058823529411765,0.011466500349342823,0.7529220246637967,10
266,7,134,foba_gdt,21.433977183987736,0.9230769230769231,0.013868441805243492,0.7371660251495974,6
267,7,134,omp,4.689601663994836,0.9230769230769231,0.01386844553053379,0.7372219799332798,6
268,7,135,foba_gdt,29.14885416200559,1.0,0.011131040751934052,0.7475541575814798,7
269,7,135,omp,5.3145301199983805,1.0,0.011131040751934052,0.7475587040076548,7
270,7,136,foba_gdt,27.828000694993534,1.0,0.01258860994130373,0.7351104429520392,7
271,7,136,omp,5.248787215008633,0.875,0.012224185280501842,0.7410785740115046,9
272,7,137,foba_gdt,28.064537243990344,0.9230769230769231,0.011991657316684723,0.7440485518071783,6
273,7,137,omp,5.066446121010813,0.9230769230769231,0.011991658248007298,0.744047548737919,6
274,7,138,foba_gdt,27.497405710993917,0.9230769230769231,0.010679793544113636,0.7513721383977886,6
275,7,138,omp,4.649078004993498,0.9230769230769231,0.010679783299565315,0.7513705621415425,6
276,7,139,foba_gdt,32.464457739988575,0.75,0.012003923766314983,0.7533995730718519,9
277,7,139,omp,4.897426708004787,0.75,0.012013689614832401,0.7517923717894444,9
278,7,140,foba_gdt,30.921439382000244,0.7142857142857143,0.01204534713178873,0.7414331727001162,7
279,7,140,omp,4.797621848003473,0.6,0.012697074562311172,0.7370427664008157,3
280,7,141,foba_gdt,33.007214798999485,0.7272727272727273,0.012856567278504372,0.7372865057645461,4
281,7,141,omp,4.633258729998488,0.7272727272727273,0.012856563553214073,0.7372886529984138,4
282,7,142,foba_gdt,30.721056152993697,0.7692307692307693,0.012555891647934914,0.7414256200435212,6
283,7,142,omp,4.177413105004234,0.8333333333333334,0.012802242301404476,0.7366121644854691,5
284,7,143,foba_gdt,32.71527416000026,0.9230769230769231,0.01217613834887743,0.7388497841123294,6
285,7,143,omp,4.058935574998031,0.8571428571428571,0.012006320990622044,0.7425462901126865,7
286,7,144,foba_gdt,30.804866798003786,0.8333333333333334,0.012384176254272461,0.7417551538289169,5
287,7,144,omp,4.213376908999635,0.631578947368421,0.011419910006225109,0.753956911135655,12
288,7,145,foba_gdt,30.31187381199561,0.8333333333333334,0.012615479528903961,0.7361476819467065,5
289,7,145,omp,4.274289018008858,0.8333333333333334,0.012615478597581387,0.7361476595409848,5
290,7,146,foba_gdt,37.214476928988006,1.0,0.011194908991456032,0.7457515095332744,7
291,7,146,omp,4.7192554350040155,1.0,0.011194911785423756,0.74574494254627,7
292,7,147,foba_gdt,34.03156388300704,0.631578947368421,0.010793185792863369,0.7622398758858535,12
293,7,147,omp,5.235943274994497,0.8571428571428571,0.011356206610798836,0.7521646744286528,7
294,7,148,foba_gdt,33.13597123400541,0.75,0.011789687909185886,0.7526354403659827,9
295,7,148,omp,5.106243076996179,0.6,0.013651295565068722,0.7486839974718166,3
296,7,149,foba_gdt,32.23195593499986,1.0,0.010525892488658428,0.7547005548898975,7
297,7,149,omp,5.114580777008086,1.0,0.010525898076593876,0.7547039921157588,7
298,7,150,foba_gdt,30.714672257992788,0.5833333333333334,0.010858375579118729,0.7615336192324603,17
299,7,150,omp,4.723593834001804,0.9230769230769231,0.012257148511707783,0.7446400922636587,6
300,8,151,foba_gdt,28.341340688988566,0.9333333333333333,0.011374171823263168,0.7460916627527371,7
301,8,151,omp,4.266153032993316,0.9333333333333333,0.011374175548553467,0.7460910930460285,7
302,8,152,foba_gdt,29.967109871009598,0.8571428571428571,0.012517054565250874,0.736821125461444,6
303,8,152,omp,5.0882390740007395,0.75,0.012121059000492096,0.7438989437974062,8
304,8,153,foba_gdt,36.1783012310043,0.9333333333333333,0.011579972691833973,0.7434747004180002,7
305,8,153,omp,4.530705013996339,0.875,0.011442437767982483,0.7465127126271842,8
306,8,154,foba_gdt,33.688110530012636,1.0,0.012161342427134514,0.739649605155772,8
307,8,154,omp,5.544047269999282,0.9411764705882353,0.01196022517979145,0.7434580199071436,9
308,8,155,foba_gdt,33.1340524309926,0.9333333333333333,0.010982499457895756,0.748307577272336,7
309,8,155,omp,5.356775241001742,1.0,0.01089808065444231,0.7482370809785415,8
310,8,156,foba_gdt,31.786782981012948,0.9411764705882353,0.012495169416069984,0.7418330069504813,9
311,8,156,omp,4.6547718410001835,0.8888888888888888,0.0122833251953125,0.7449645937952446,10
312,8,157,foba_gdt,31.719750547010335,1.0,0.011176427826285362,0.7477535427878601,8
